2,F,24,ALHP,425,003,YANEZ PRYOR,30,30,13,,,,,,HC MGMT AND PERFORMANCE,47457
2,F,24,ALHP,430,001,TALLEY,30,30,19,,,,,,OVERVIEW OF RES IN HLTH PROF,40851
2,F,24,ALHP,430,002,MARRS,50,50,37,,,,,,OVERVIEW OF RES IN HLTH PROF,44030
2,F,24,ALHP,430,003,HOVERMALE,30,30,31,,,,,,OVERVIEW OF RES IN HLTH PROF,45629
2,F,24,ALHP,435,001,MORTENSEN,0,0,14,,,,,,HLTH CARE CAREER DEV&PLNG AHP,45631
2,F,24,ALHP,435,002,MORTENSEN,0,0,17,,,,,,HLTH CARE CAREER DEV&PLNG AHP,47458
2,F,24,ALHP,435,003,TBD,0,0,18,,,,,,HLTH CARE CAREER DEV&PLNG AHP,48390
2,F,24,ALHP,594,803,NADDER,30,30,2,,,,,,HEALTH EDUCATION PRACTICUM,41473
2,F,24,ALHP,701,001,SHIH,19,19,9,,,,,,HEALTH SERVICES DELIVERY SYST,10121
2,F,24,ALHP,712,001,IVEY,15,15,6,,,,,,INSTRUCTIONAL DESIGN & EVAL,10122
2,F,24,ALHP,760,001,HU,19,19,7,,,,,,DESCR & UNIVARIATE STAT MTHDS,10124
2,F,24,ALHP,763,001,CORSON,19,19,5,,,,,,CLINICAL OUTCOMES EVAL - HRS,10125
2,F,24,ALHP,765,001,LAMBERT,15,15,6,,,,,,DATA MGMT FOR HEALTH SCI RSRCH,48121
2,F,24,ALHP,781,001,HOVERMALE,10,10,4,,,,,,DOCTORAL SEMINAR,39524
2,F,24,ALHP,792,803,REYNOLDS,10,10,0,,,,,,INDEPENDENT STUDY,44740
2,F,24,ALHP,793,003,REYNOLDS,19,19,1,,,,,,RESEARCH PRACTICUM,10144
2,F,24,ALHP,795,001,REYNOLDS,15,15,0,,,,,,TEACHING PRACTICUM,48308
2,F,24,ALHP,890,001,ALLEN,15,15,2,,,,,,DISSERTATION SEMINAR,48155
2,F,24,ALHP,899,802,REYNOLDS,19,19,6,,,,,,DISSERTATION RESEARCH,10152
1,F,24,AMST,391,902,SHIEL,16,16,1,,,,,,TOP: LITERATURE OF ADDICTION,48377
2,F,24,ANAT,609,001,MCGINN GREER,50,50,8,,,,,,HUMAN GROSS ANATOMY,46777
2,F,24,ANAT,615,001,TBD,20,20,2,,,,,,TECHNIQUES IN NEURO & CELL BIO,48428
2,F,24,ANAT,630,001,FUSS,30,30,4,,,,,,RESEARCH PRESENTATIONS,22753
2,F,24,ANAT,690,001,OTTENS,20,20,2,,,,,,ANATOMY RESEARCH SEMINAR,10170
2,F,24,ANAT,697,802,BIGBEE,30,30,2,,,,,,DIRECTED RESEARCH IN ANATOMY,16776
1,F,24,ANTH,103,001,GIBSON,100,100,100,,,,,,INTRODUCTION TO ANTHROPOLOGY,28582
1,F,24,ANTH,103,002,PAWLOWICZ,100,100,100,,,,,,INTRODUCTION TO ANTHROPOLOGY,40387
1,F,24,ANTH,103,003,SCOTT,100,100,91,,,,,,INTRODUCTION TO ANTHROPOLOGY,44931
1,F,24,ANTH,103,901,SCOTT,100,100,54,,,,,,INTRODUCTION TO ANTHROPOLOGY,43419
1,F,24,ANTH,105,002,MEANS,33,33,31,,,,,,INTRODUCTION TO ARCHAEOLOGY,33857
1,F,24,ANTH,105,901,STEVENSON,50,50,47,,,,,,INTRODUCTION TO ARCHAEOLOGY,19356
1,F,24,ANTH,110,002,RECTOR,0,0,0,,,,,,REAL EXPERIENCE IN ANTHRO,44632
1,F,24,ANTH,200,701,BROOKS,5,5,5,,,,,,HNR:INTRO TO AFRICAN SOCIETIES,43116
1,F,24,ANTH,200,901,BROOKS,30,30,10,,,,,,INTRO TO AFRICAN SOCIETIES,38807
1,F,24,ANTH,210,001,GIBSON,30,30,31,,,,,,BIOLOGICAL ANTHROPOLOGY,30303
1,F,24,ANTH,220,001,BROOKS,20,20,20,,,,,,CULTURAL ANTHROPOLOGY,30302
1,F,24,ANTH,301,L01,RECTOR,20,20,3,,,,,,HUMAN EVOLUTION,38810
1,F,24,ANTH,301,L02,RECTOR,20,20,10,,,,,,HUMAN EVOLUTION,39436
1,F,24,ANTH,301,L03,RECTOR,20,20,10,,,,,,HUMAN EVOLUTION,39438
1,F,24,ANTH,301,L04,RECTOR,20,20,6,,,,,,HUMAN EVOLUTION,39440
1,F,24,ANTH,302,001,STEVENSON,32,32,31,,,,,,ARCHAEOLOGICAL THEORY WI,25323
1,F,24,ANTH,315,902,PHAUP,25,25,19,,,,,,ANTH FIELD METH & RES DESIGN,38248
1,F,24,ANTH,328,001,PAWLOWICZ,30,30,27,,,,,,"LANGUAGE, CULTURE, & COGNITION",45719
